Type,Days for shipment (scheduled),Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Item Discount Rate,Order Item Quantity,Sales,Order Region,Order State,Product Name,Shipping Mode,Day of Week,Month,Year,Week of Year
TRANSFER,4,Women's Apparel,San Antonio,EE. UU.,Consumer,TX,Golf,Europe,Friedrichshafen,Alemania,0.129999995,4,200.0,Western Europe,Baden-Wurtemberg,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,2,10,2015,41
TRANSFER,4,Shop By Sport,Albuquerque,EE. UU.,Consumer,NM,Golf,Europe,Berlín,Alemania,0.150000006,4,159.9600067,Western Europe,Berlín,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,6,7,2015,28
TRANSFER,4,Women's Apparel,Waipahu,EE. UU.,Consumer,HI,Golf,Europe,Mechelen,Bélgica,0.150000006,4,200.0,Western Europe,Amberes,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,3,7,2015,30
TRANSFER,4,Women's Apparel,Philadelphia,EE. UU.,Consumer,PA,Golf,Europe,Wolverhampton,Reino Unido,0.159999996,4,200.0,Northern Europe,Inglaterra,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,4,8,2015,33
TRANSFER,4,Women's Apparel,Long Beach,EE. UU.,Consumer,CA,Golf,Europe,Bordeaux,Francia,0.159999996,4,200.0,Western Europe,Aquitania-Lemosín-Poitou-Charentes,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,5,7,2017,26
TRANSFER,4,Women's Apparel,New York,EE. UU.,Consumer,NY,Golf,Europe,Bochum,Alemania,0.159999996,4,200.0,Western Europe,Renania del Norte-Westfalia,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,2,9,2017,36
TRANSFER,4,Shop By Sport,Ontario,EE. UU.,Consumer,CA,Golf,Europe,Oslo,Noruega,0.180000007,4,159.9600067,Northern Europe,Oslo,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,5,8,2017,33
TRANSFER,4,Women's Apparel,Chapel Hill,EE. UU.,Consumer,NC,Golf,Europe,Halle,Alemania,0.180000007,4,200.0,Western Europe,Renania del Norte-Westfalia,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,5,10,2015,42
TRANSFER,4,Women's Apparel,San Diego,EE. UU.,Consumer,CA,Golf,Europe,Piacenza,Italia,0.200000003,4,200.0,Southern Europe,Emilia-Romaña,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,2,8,2017,31
TRANSFER,4,Women's Apparel,Detroit,EE. UU.,Consumer,MI,Golf,Europe,Palma de Mallorca,España,0.200000003,4,200.0,Southern Europe,Islas Baleares,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,4,6,2015,23
TRANSFER,4,Shop By Sport,San Jose,EE. UU.,Consumer,CA,Golf,Europe,Bondy,Francia,0.200000003,4,159.9600067,Western Europe,Isla de Francia,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,5,8,2017,33
TRANSFER,4,Shop By Sport,Ypsilanti,EE. UU.,Consumer,MI,Golf,Europe,Le Havre,Francia,0.200000003,4,159.9600067,Western Europe,Normandía,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,1,7,2015,30
TRANSFER,4,Shop By Sport,Astoria,EE. UU.,Consumer,NY,Golf,Europe,Viena,Austria,0.200000003,4,159.9600067,Western Europe,Viena,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,2,12,2016,52
TRANSFER,4,Golf Balls,New Bedford,EE. UU.,Consumer,MA,Outdoors,Europe,Bielefeld,Alemania,0.029999999,4,79.95999908,Western Europe,Renania del Norte-Westfalia,Glove It Women's Mod Oval Golf Glove,Standard Class,4,8,2015,32
TRANSFER,4,Trade-In,Rome,EE. UU.,Consumer,NY,Outdoors,Europe,Berlín,Alemania,0.090000004,4,63.95999908,Western Europe,Berlín,Glove It Imperial Golf Towel,Standard Class,1,6,2015,23
TRANSFER,4,Electronics,Phoenix,EE. UU.,Consumer,AZ,Outdoors,Europe,Birmingham,Reino Unido,0.100000001,4,127.9599991,Northern Europe,Inglaterra,Bridgestone e6 Straight Distance NFL Carolina,Standard Class,0,10,2015,41
TRANSFER,4,Trade-In,San Diego,EE. UU.,Consumer,CA,Outdoors,Europe,Marseille,Francia,0.119999997,4,63.95999908,Western Europe,Provenza-Alpes-Costa Azul,Glove It Imperial Golf Towel,Standard Class,2,9,2015,38
TRANSFER,4,Electronics,East Lansing,EE. UU.,Consumer,MI,Outdoors,Europe,Bayonne,Francia,0.129999995,4,207.9600067,Western Europe,Aquitania-Lemosín-Poitou-Charentes,Titleist Pro V1x High Numbers Personalized Go,Standard Class,6,8,2015,32
TRANSFER,4,Electronics,Brooklyn,EE. UU.,Consumer,NY,Outdoors,Europe,Sumy,Ucrania,0.150000006,4,191.9600067,Eastern Europe,Sumy,Titleist Pro V1x Golf Balls,Standard Class,3,12,2016,52
TRANSFER,4,Accessories,Rome,EE. UU.,Consumer,NY,Outdoors,Europe,Berlín,Alemania,0.150000006,4,99.95999908,Western Europe,Berlín,Team Golf Pittsburgh Steelers Putter Grip,Standard Class,1,6,2015,23
TRANSFER,4,Golf Balls,Endicott,EE. UU.,Consumer,NY,Outdoors,Europe,Pescara,Italia,0.200000003,4,79.95999908,Southern Europe,Abruzos,Glove It Women's Imperial Golf Glove,Standard Class,4,8,2015,35
TRANSFER,4,Soccer,Stamford,EE. UU.,Consumer,CT,Fitness,Europe,Gothenburg,Suecia,0.0,4,319.9599915,Northern Europe,Västra Götaland,Elevation Training Mask 2.0,Standard Class,1,9,2017,36
TRANSFER,4,Soccer,Hanover,EE. UU.,Consumer,PA,Fitness,Europe,Menton,Francia,0.07,4,319.9599915,Western Europe,Provenza-Alpes-Costa Azul,Elevation Training Mask 2.0,Standard Class,6,8,2017,32
TRANSFER,4,Lacrosse,Bronx,EE. UU.,Consumer,NY,Fitness,Europe,Brescia,Italia,0.180000007,4,399.9599915,Southern Europe,Lombardía,Nike Kids' Grade School KD VI Basketball Shoe,Standard Class,4,9,2017,36
TRANSFER,4,Lacrosse,Diamond Bar,EE. UU.,Consumer,CA,Fitness,Europe,Bacau,Rumania,0.200000003,4,99.95999908,Eastern Europe,Bacau,Under Armour Men's Tech II T-Shirt,Standard Class,5,11,2016,45
TRANSFER,4,Cardio Equipment,Elyria,EE. UU.,Consumer,OH,Footwear,Europe,Pantin,Francia,0.02,4,399.9599915,Western Europe,Isla de Francia,Nike Men's Free 5.0+ Running Shoe,Standard Class,0,8,2015,35
TRANSFER,4,Cardio Equipment,Bronx,EE. UU.,Consumer,NY,Footwear,Europe,Bologna,Italia,0.029999999,4,399.9599915,Southern Europe,Emilia-Romaña,Nike Men's Free 5.0+ Running Shoe,Standard Class,0,6,2015,25
TRANSFER,4,Electronics,Houston,EE. UU.,Consumer,TX,Footwear,Europe,Berlín,Alemania,0.029999999,4,111.9599991,Western Europe,Berlín,Under Armour Kids' Mercenary Slide,Standard Class,1,8,2015,33
TRANSFER,4,Fitness Accessories,Los Angeles,EE. UU.,Consumer,CA,Footwear,Europe,Kotka,Finlandia,0.039999999,4,139.9600067,Northern Europe,Kymenlaakso,Under Armour Hustle Storm Medium Duffle Bag,Standard Class,3,9,2015,36
TRANSFER,4,Cardio Equipment,Hayward,EE. UU.,Consumer,CA,Footwear,Europe,Ulm,Alemania,0.039999999,4,399.9599915,Western Europe,Baden-Wurtemberg,Nike Men's Free 5.0+ Running Shoe,Standard Class,5,8,2017,31
TRANSFER,4,Cardio Equipment,Milwaukee,EE. UU.,Consumer,WI,Footwear,Europe,Opole,Polonia,0.050000001,4,120.0,Eastern Europe,Opole,Nike Women's Tempo Shorts,Standard Class,5,11,2016,46
TRANSFER,4,Cardio Equipment,West Orange,EE. UU.,Consumer,NJ,Footwear,Europe,Estocolmo,Suecia,0.050000001,4,399.9599915,Northern Europe,Estocolmo,Nike Men's Free 5.0+ Running Shoe,Standard Class,5,8,2015,32
TRANSFER,4,As Seen on  TV!,Lawrenceville,EE. UU.,Consumer,GA,Footwear,Europe,Sarcelles,Francia,0.050000001,4,399.9599915,Western Europe,Isla de Francia,Nike Men's Free TR 5.0 TB Training Shoe,Standard Class,5,7,2017,26
TRANSFER,4,Cardio Equipment,Manchester,EE. UU.,Consumer,CT,Footwear,Europe,Oosterhout,Países Bajos,0.07,4,399.9599915,Western Europe,Brabante Septentrional,Nike Men's Free 5.0+ Running Shoe,Standard Class,0,6,2017,26
TRANSFER,4,Cardio Equipment,Brooklyn,EE. UU.,Consumer,NY,Footwear,Europe,Bari,Italia,0.100000001,4,399.9599915,Southern Europe,Apulia,Nike Men's Free 5.0+ Running Shoe,Standard Class,6,6,2015,25
TRANSFER,4,Cardio Equipment,La Puente,EE. UU.,Consumer,CA,Footwear,Europe,Berlín,Alemania,0.150000006,4,399.9599915,Western Europe,Berlín,Nike Men's Free 5.0+ Running Shoe,Standard Class,3,10,2015,42
TRANSFER,4,Cardio Equipment,New Bedford,EE. UU.,Consumer,MA,Footwear,Europe,Magdeburg,Alemania,0.150000006,4,399.9599915,Western Europe,Sajonia-Anhalt,Nike Men's Free 5.0+ Running Shoe,Standard Class,0,9,2017,39
TRANSFER,4,Cardio Equipment,Los Angeles,EE. UU.,Consumer,CA,Footwear,Europe,Madrid,España,0.159999996,4,399.9599915,Southern Europe,Madrid,Nike Men's Free 5.0+ Running Shoe,Standard Class,0,7,2017,30
TRANSFER,4,Cardio Equipment,Victorville,EE. UU.,Consumer,CA,Footwear,Europe,Heilbronn,Alemania,0.159999996,4,399.9599915,Western Europe,Baden-Wurtemberg,Nike Men's Free 5.0+ Running Shoe,Standard Class,6,6,2017,24
TRANSFER,4,Cardio Equipment,Richmond,EE. UU.,Consumer,VA,Footwear,Europe,Roissy-en-Brie,Francia,0.159999996,4,399.9599915,Western Europe,Isla de Francia,Nike Men's Free 5.0+ Running Shoe,Standard Class,1,8,2017,31
TRANSFER,4,Cardio Equipment,Florissant,EE. UU.,Consumer,MO,Footwear,Europe,Bari,Italia,0.180000007,4,399.9599915,Southern Europe,Apulia,Nike Men's Free 5.0+ Running Shoe,Standard Class,0,8,2017,35
TRANSFER,4,Boxing & MMA,Baltimore,EE. UU.,Consumer,MD,Footwear,Europe,Berlín,Alemania,0.200000003,4,379.9599915,Western Europe,Berlín,Nike Women's Free 5.0 TR FIT PRT 4 Training S,Standard Class,0,8,2017,32
TRANSFER,4,Cardio Equipment,Jacksonville,EE. UU.,Consumer,FL,Footwear,Europe,Aulnay-sous-Bois,Francia,0.200000003,4,399.9599915,Western Europe,Isla de Francia,Nike Men's Free 5.0+ Running Shoe,Standard Class,4,6,2017,25
TRANSFER,4,Fitness Accessories,La Puente,EE. UU.,Consumer,CA,Footwear,Europe,Berlín,Alemania,0.200000003,4,139.9600067,Western Europe,Berlín,Under Armour Hustle Storm Medium Duffle Bag,Standard Class,3,10,2015,42
TRANSFER,4,Cleats,Buffalo,EE. UU.,Consumer,NY,Apparel,Europe,Stuttgart,Alemania,0.0,4,239.9600067,Western Europe,Baden-Wurtemberg,Perfect Fitness Perfect Rip Deck,Standard Class,3,6,2015,25
TRANSFER,4,Cleats,Miami,EE. UU.,Consumer,FL,Apparel,Europe,Khmelnytskyi,Ucrania,0.01,4,239.9600067,Eastern Europe,Khmelnytskyi,Perfect Fitness Perfect Rip Deck,Standard Class,5,10,2016,43
TRANSFER,4,Cleats,Cupertino,EE. UU.,Consumer,CA,Apparel,Europe,Vigneux-sur-Seine,Francia,0.01,4,239.9600067,Western Europe,Isla de Francia,Perfect Fitness Perfect Rip Deck,Standard Class,2,6,2017,25
TRANSFER,4,Cleats,Littleton,EE. UU.,Consumer,CO,Apparel,Europe,Marbella,España,0.02,4,239.9600067,Southern Europe,Andalucía,Perfect Fitness Perfect Rip Deck,Standard Class,3,6,2015,25
TRANSFER,4,Cleats,Eagle Pass,EE. UU.,Consumer,TX,Apparel,Europe,Viena,Austria,0.029999999,4,239.9600067,Western Europe,Viena,Perfect Fitness Perfect Rip Deck,Standard Class,0,7,2017,30
TRANSFER,4,Cleats,Carlsbad,EE. UU.,Consumer,CA,Apparel,Europe,Hamburgo,Alemania,0.039999999,4,239.9600067,Western Europe,Hamburgo,Perfect Fitness Perfect Rip Deck,Standard Class,4,7,2015,31
TRANSFER,4,Cleats,Riverside,EE. UU.,Consumer,CA,Apparel,Europe,Palermo,Italia,0.050000001,4,239.9600067,Southern Europe,Sicilia,Perfect Fitness Perfect Rip Deck,Standard Class,1,9,2017,38
TRANSFER,4,Cleats,Escondido,EE. UU.,Consumer,CA,Apparel,Europe,Recklinghausen,Alemania,0.050000001,4,239.9600067,Western Europe,Renania del Norte-Westfalia,Perfect Fitness Perfect Rip Deck,Standard Class,2,6,2015,26
TRANSFER,4,Cleats,Elyria,EE. UU.,Consumer,OH,Apparel,Europe,Pantin,Francia,0.07,4,239.9600067,Western Europe,Isla de Francia,Perfect Fitness Perfect Rip Deck,Standard Class,0,8,2015,35
TRANSFER,4,Cleats,Lithonia,EE. UU.,Consumer,GA,Apparel,Europe,Stockton-on-Tees,Reino Unido,0.090000004,4,239.9600067,Northern Europe,Inglaterra,Perfect Fitness Perfect Rip Deck,Standard Class,3,8,2015,33
TRANSFER,4,Cleats,Fontana,EE. UU.,Consumer,CA,Apparel,Europe,Cerignola,Italia,0.090000004,4,239.9600067,Southern Europe,Apulia,Perfect Fitness Perfect Rip Deck,Standard Class,6,6,2015,23
TRANSFER,4,Cleats,Ballwin,EE. UU.,Consumer,MO,Apparel,Europe,Clamart,Francia,0.090000004,4,239.9600067,Western Europe,Isla de Francia,Perfect Fitness Perfect Rip Deck,Standard Class,6,7,2015,30
TRANSFER,4,Cleats,Brooklyn,EE. UU.,Consumer,NY,Apparel,Europe,Veenendaal,Países Bajos,0.100000001,4,239.9600067,Western Europe,Utrecht,Perfect Fitness Perfect Rip Deck,Standard Class,2,8,2015,34
TRANSFER,4,Cleats,Carlisle,EE. UU.,Consumer,PA,Apparel,Europe,Gloucester,Reino Unido,0.119999997,4,239.9600067,Northern Europe,Inglaterra,Perfect Fitness Perfect Rip Deck,Standard Class,6,7,2015,28
TRANSFER,4,Cleats,New Braunfels,EE. UU.,Consumer,TX,Apparel,Europe,Carpi,Italia,0.119999997,4,239.9600067,Southern Europe,Emilia-Romaña,Perfect Fitness Perfect Rip Deck,Standard Class,4,9,2017,39
TRANSFER,4,Cleats,Saint Charles,EE. UU.,Consumer,MO,Apparel,Europe,Fontenay-aux-Roses,Francia,0.119999997,4,239.9600067,Western Europe,Isla de Francia,Perfect Fitness Perfect Rip Deck,Standard Class,4,9,2015,38
TRANSFER,4,Cleats,Spring Valley,EE. UU.,Consumer,NY,Apparel,Europe,Carcassonne,Francia,0.119999997,4,239.9600067,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,Perfect Fitness Perfect Rip Deck,Standard Class,6,10,2015,40
TRANSFER,4,Cleats,Madison,EE. UU.,Consumer,WI,Apparel,Europe,Frankfurt,Alemania,0.119999997,4,239.9600067,Western Europe,Hesse,Perfect Fitness Perfect Rip Deck,Standard Class,0,8,2017,32
TRANSFER,4,Cleats,West Orange,EE. UU.,Consumer,NJ,Apparel,Europe,Estocolmo,Suecia,0.129999995,4,239.9600067,Northern Europe,Estocolmo,Perfect Fitness Perfect Rip Deck,Standard Class,5,8,2015,32
TRANSFER,4,Cleats,Las Vegas,EE. UU.,Consumer,NV,Apparel,Europe,Dublín,Irlanda,0.129999995,4,239.9600067,Northern Europe,Dublín,Perfect Fitness Perfect Rip Deck,Standard Class,6,10,2015,40
TRANSFER,4,Cleats,Albuquerque,EE. UU.,Consumer,NM,Apparel,Europe,Miramas,Francia,0.129999995,4,239.9600067,Western Europe,Provenza-Alpes-Costa Azul,Perfect Fitness Perfect Rip Deck,Standard Class,4,9,2017,35
TRANSFER,4,Cleats,Goose Creek,EE. UU.,Consumer,SC,Apparel,Europe,Garbsen,Alemania,0.129999995,4,239.9600067,Western Europe,Baja Sajonia,Perfect Fitness Perfect Rip Deck,Standard Class,4,6,2015,26
TRANSFER,4,Cleats,Carlsbad,EE. UU.,Consumer,CA,Apparel,Europe,Barcelona,España,0.150000006,4,239.9600067,Southern Europe,Cataluña,Perfect Fitness Perfect Rip Deck,Standard Class,2,10,2015,41
TRANSFER,4,Cleats,Tampa,EE. UU.,Consumer,FL,Apparel,Europe,Palermo,Italia,0.150000006,4,239.9600067,Southern Europe,Sicilia,Perfect Fitness Perfect Rip Deck,Standard Class,4,6,2015,25
TRANSFER,4,Cleats,Irvington,EE. UU.,Consumer,NJ,Apparel,Europe,Toulouse,Francia,0.150000006,4,239.9600067,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,Perfect Fitness Perfect Rip Deck,Standard Class,5,7,2017,29
TRANSFER,4,Cleats,Goose Creek,EE. UU.,Consumer,SC,Apparel,Europe,Garbsen,Alemania,0.150000006,4,239.9600067,Western Europe,Baja Sajonia,Perfect Fitness Perfect Rip Deck,Standard Class,4,6,2015,26
TRANSFER,4,Cleats,Ontario,EE. UU.,Consumer,CA,Apparel,Europe,Argenteuil,Francia,0.159999996,4,239.9600067,Western Europe,Isla de Francia,Perfect Fitness Perfect Rip Deck,Standard Class,1,7,2017,28
TRANSFER,4,Cleats,Bronx,EE. UU.,Consumer,NY,Apparel,Europe,Dreux,Francia,0.159999996,4,239.9600067,Western Europe,Centro-Valle de Loira,Perfect Fitness Perfect Rip Deck,Standard Class,1,8,2017,33
TRANSFER,4,Cleats,Pharr,EE. UU.,Consumer,TX,Apparel,Europe,Berlín,Alemania,0.159999996,4,239.9600067,Western Europe,Berlín,Perfect Fitness Perfect Rip Deck,Standard Class,6,10,2017,39
TRANSFER,4,Cleats,Yonkers,EE. UU.,Consumer,NY,Apparel,Europe,Mazyr,Bielorrusia,0.170000002,4,239.9600067,Eastern Europe,Gómel,Perfect Fitness Perfect Rip Deck,Standard Class,3,9,2016,37
TRANSFER,4,Cleats,El Monte,EE. UU.,Consumer,CA,Apparel,Europe,Sandnes,Noruega,0.200000003,4,239.9600067,Northern Europe,Rogaland,Perfect Fitness Perfect Rip Deck,Standard Class,3,6,2015,25
TRANSFER,4,Cleats,Honolulu,EE. UU.,Consumer,HI,Apparel,Europe,Castrop-Rauxel,Alemania,0.200000003,4,239.9600067,Western Europe,Renania del Norte-Westfalia,Perfect Fitness Perfect Rip Deck,Standard Class,6,6,2015,23
TRANSFER,4,Cleats,Pharr,EE. UU.,Consumer,TX,Apparel,Europe,Rijeka,Croacia,0.25,4,239.9600067,Southern Europe,Primorje-Gorski Kotar,Perfect Fitness Perfect Rip Deck,Standard Class,2,11,2016,47
TRANSFER,4,Women's Apparel,Winnetka,EE. UU.,Consumer,CA,Golf,Europe,London,Reino Unido,0.0,4,200.0,Northern Europe,Inglaterra,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,4,10,2015,42
TRANSFER,4,Shop By Sport,Pompano Beach,EE. UU.,Consumer,FL,Golf,Europe,Catania,Italia,0.0,4,159.9600067,Southern Europe,Sicilia,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,6,9,2017,35
TRANSFER,4,Shop By Sport,Reynoldsburg,EE. UU.,Consumer,OH,Golf,Europe,Barcelona,España,0.0,4,159.9600067,Southern Europe,Cataluña,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,0,8,2015,34
TRANSFER,4,Women's Apparel,Hamtramck,EE. UU.,Consumer,MI,Golf,Europe,Celle,Alemania,0.0,4,200.0,Western Europe,Baja Sajonia,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,0,9,2015,39
TRANSFER,4,Shop By Sport,Bolingbrook,EE. UU.,Consumer,IL,Golf,Europe,Florence,Italia,0.01,4,159.9600067,Southern Europe,Toscana,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,0,8,2015,33
TRANSFER,4,Women's Apparel,Lancaster,EE. UU.,Consumer,CA,Golf,Europe,La Teste-de-Buch,Francia,0.01,4,200.0,Western Europe,Aquitania-Lemosín-Poitou-Charentes,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,2,7,2015,31
TRANSFER,4,Shop By Sport,Union City,EE. UU.,Consumer,CA,Golf,Europe,Hanover,Alemania,0.02,4,159.9600067,Western Europe,Baja Sajonia,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,6,9,2015,37
TRANSFER,4,Women's Apparel,Medina,EE. UU.,Consumer,OH,Golf,Europe,Cologne,Alemania,0.02,4,200.0,Western Europe,Renania del Norte-Westfalia,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,5,8,2015,34
TRANSFER,4,Shop By Sport,Fort Lauderdale,EE. UU.,Consumer,FL,Golf,Europe,Tarbes,Francia,0.029999999,4,159.9600067,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,5,6,2015,26
TRANSFER,4,Women's Apparel,Highland,EE. UU.,Consumer,CA,Golf,Europe,Pessac,Francia,0.029999999,4,200.0,Western Europe,Aquitania-Lemosín-Poitou-Charentes,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,1,7,2017,28
TRANSFER,4,Women's Apparel,Los Angeles,EE. UU.,Consumer,CA,Golf,Europe,Bayeux,Francia,0.029999999,4,200.0,Western Europe,Normandía,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,1,6,2015,26
TRANSFER,4,Women's Apparel,Richmond,EE. UU.,Consumer,VA,Golf,Europe,Roissy-en-Brie,Francia,0.029999999,4,200.0,Western Europe,Isla de Francia,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,1,8,2017,31
TRANSFER,4,Women's Apparel,Roseville,EE. UU.,Consumer,MI,Golf,Europe,Bochum,Alemania,0.039999999,4,200.0,Western Europe,Renania del Norte-Westfalia,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,3,7,2015,27
TRANSFER,4,Women's Apparel,Jonesboro,EE. UU.,Consumer,AR,Golf,Europe,Ronchin,Francia,0.050000001,4,200.0,Western Europe,Norte-Paso de Calais-Picardía,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,6,6,2017,25
TRANSFER,4,Women's Apparel,Elk Grove,EE. UU.,Consumer,CA,Golf,Europe,Carlisle,Reino Unido,0.059999999,4,200.0,Northern Europe,Inglaterra,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,3,8,2017,33
TRANSFER,4,Women's Apparel,Tallahassee,EE. UU.,Consumer,FL,Golf,Europe,Toulouse,Francia,0.059999999,4,200.0,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,6,8,2017,33
TRANSFER,4,Shop By Sport,Oceanside,EE. UU.,Consumer,CA,Golf,Europe,Kaunas,Lituania,0.090000004,4,159.9600067,Northern Europe,Kaunas,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,3,1,2017,2
TRANSFER,4,Shop By Sport,North Las Vegas,EE. UU.,Consumer,NV,Golf,Europe,Birmingham,Reino Unido,0.090000004,4,159.9600067,Northern Europe,Inglaterra,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,6,7,2017,28
TRANSFER,4,Women's Apparel,Bridgeton,EE. UU.,Consumer,NJ,Golf,Europe,Rugby,Reino Unido,0.090000004,4,200.0,Northern Europe,Inglaterra,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,5,8,2015,33
TRANSFER,4,Women's Apparel,Fullerton,EE. UU.,Consumer,CA,Golf,Europe,Vínnytsia,Ucrania,0.100000001,4,200.0,Eastern Europe,Vínnytsia,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,5,12,2016,49
TRANSFER,4,Women's Apparel,Bronx,EE. UU.,Consumer,NY,Golf,Europe,Kashira,Rusia,0.100000001,4,200.0,Eastern Europe,Moscú,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,6,11,2016,44
TRANSFER,4,Women's Apparel,New Bedford,EE. UU.,Consumer,MA,Golf,Europe,Derby,Reino Unido,0.100000001,4,200.0,Northern Europe,Inglaterra,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,3,8,2017,35
TRANSFER,4,Women's Apparel,Encinitas,EE. UU.,Consumer,CA,Golf,Europe,Mulhouse,Francia,0.100000001,4,200.0,Western Europe,Alsacia-Champaña-Ardenas-Lorena,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,5,8,2015,33
TRANSFER,4,Women's Apparel,Carlsbad,EE. UU.,Consumer,CA,Golf,Europe,Crewe,Reino Unido,0.119999997,4,200.0,Northern Europe,Inglaterra,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,0,8,2017,35
TRANSFER,4,Shop By Sport,Montebello,EE. UU.,Consumer,CA,Golf,Europe,Dormagen,Alemania,0.119999997,4,159.9600067,Western Europe,Renania del Norte-Westfalia,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,0,8,2017,34
TRANSFER,4,Women's Apparel,Honolulu,EE. UU.,Consumer,HI,Golf,Europe,Castrop-Rauxel,Alemania,0.119999997,4,200.0,Western Europe,Renania del Norte-Westfalia,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,6,6,2015,23
TRANSFER,4,Women's Apparel,Milwaukee,EE. UU.,Consumer,WI,Golf,Europe,Opole,Polonia,0.129999995,4,200.0,Eastern Europe,Opole,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,5,11,2016,46
TRANSFER,4,Shop By Sport,Brooklyn,EE. UU.,Consumer,NY,Golf,Europe,Veenendaal,Países Bajos,0.150000006,4,159.9600067,Western Europe,Utrecht,Under Armour Girls' Toddler Spine Surge Runni,Standard Class,2,8,2015,34
TRANSFER,4,Women's Apparel,San Francisco,EE. UU.,Consumer,CA,Golf,Europe,Zeist,Países Bajos,0.150000006,4,200.0,Western Europe,Utrecht,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,4,7,2015,31
TRANSFER,4,Women's Apparel,Augusta,EE. UU.,Consumer,GA,Golf,Europe,Ginebra,Suiza,0.150000006,4,200.0,Western Europe,Ginebra,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,5,8,2015,32
TRANSFER,4,Women's Apparel,Glenview,EE. UU.,Consumer,IL,Golf,Europe,Rambouillet,Francia,0.150000006,4,200.0,Western Europe,Isla de Francia,Nike Men's Dri-FIT Victory Golf Polo,Standard Class,2,8,2015,34
